artist,lyrics_word_count,lyrics_word_count_excl_sw,food_words_count,food_words_perc_all_lyric_words,food_words_perc_lyric_words_excl_sw,song,release_date,release_year,release_month
ilovemakonnen,18,10,0,0.0,0.0,crybaby pt. 2,0,0,0
yunggoth,127,79,0,0.0,0.0,crying,2017-01-30,2017,1
lil peep,140,80,1,0.007142857142857143,0.0125,crying,2017-01-30,2017,1
lil peep,256,172,1,0.00390625,0.005813953488372093,crying diamonds,2016-03-19,2016,3
,44,22,0,0.0,0.0,crystals,2015-08-25,2015,8
death,44,22,0,0.0,0.0,crystals,2015-08-25,2015,8
death plus,179,92,1,0.00558659217877095,0.010869565217391304,crystals,2015-08-25,2015,8
lil peep,191,99,1,0.005235602094240838,0.010101010101010102,crystals,2015-08-25,2015,8
lil peep,95,51,1,0.010526315789473684,0.0196078431372549,cut myself,2017-11-18,2017,11
lil peep,249,107,0,0.0,0.0,dammit (blink 182 cover),2017-04-17,2017,4
lil peep,229,132,1,0.004366812227074236,0.007575757575757576,dead money,2015-11-01,2015,11
yunggoth,35,20,0,0.0,0.0,dead money,2015-11-01,2015,11
boy froot & lil peep,31,18,0,0.0,0.0,dead money,2015-11-01,2015,11
boy froot,135,86,0,0.0,0.0,dead money,2015-11-01,2015,11
boy froot,3,2,0,0.0,0.0,death wish,0,0,0
lil peep,37,24,0,0.0,0.0,death wish,0,0,0
germ,7,3,0,0.0,0.0,death wish,0,0,0
ghostemane,135,78,0,0.0,0.0,deathwish,2016-02-08,2016,2
jgrxxn,204,118,0,0.0,0.0,deathwish,2016-02-08,2016,2
lil peep,131,72,1,0.007633587786259542,0.013888888888888888,deathwish,2016-02-08,2016,2
schemaposse,68,31,0,0.0,0.0,deathwish,2016-02-08,2016,2
ghostemane,83,68,0,0.0,0.0,demo songs [discography list],0,0,0
jgrxxn,83,68,0,0.0,0.0,demo songs [discography list],0,0,0
ilovemakonnen,124,80,0,0.0,0.0,don't lose focus,0,0,0
lil peep,78,35,0,0.0,0.0,don't lose focus,0,0,0
ilovemakonnen and lil peep,89,52,0,0.0,0.0,don't lose focus,0,0,0
ilovemakonnen,3,2,0,0.0,0.0,don't panic (demo),2020-01-01,2020,1
lil peep,68,30,0,0.0,0.0,don't panic (demo),2020-01-01,2020,1
lil peep,138,83,0,0.0,0.0,doubled up,2015-09-25,2015,9
boy froot,74,47,1,0.013513513513513514,0.02127659574468085,doubled up,2015-09-25,2015,9
lil peep,281,141,0,0.0,0.0,cry alone,2018-10-18,2018,10
nedarb,1,1,0,0.0,0.0,​crybaby,2016-06-10,2016,6
lil peep,352,202,0,0.0,0.0,​crybaby,2016-06-10,2016,6
cold hart,39,14,0,0.0,0.0,down for you,2016-08-31,2016,8
cold hart,122,54,0,0.0,0.0,down for you,2016-08-31,2016,8
lil peep,66,31,0,0.0,0.0,down for you,2016-08-31,2016,8
lil peep,196,122,0,0.0,0.0,downtown,2017-11-05,2017,11
bones,1,1,0,0.0,0.0,dreams,2015-12-03,2015,12
lil peep,184,84,0,0.0,0.0,dreams,2015-12-03,2015,12
gizmo,162,73,0,0.0,0.0,dreams,2015-12-03,2015,12
teddy,262,186,6,0.022900763358778626,0.03225806451612903,dreams & nightmares,2018-01-27,2018,1
lil peep,74,43,0,0.0,0.0,dreams & nightmares,2018-01-27,2018,1
lil peep,3,2,0,0.0,0.0,drip drip*,0,0,0
lil peep,141,78,1,0.0070921985815602835,0.01282051282051282,drip drip*,0,0,0
chxpo,315,174,0,0.0,0.0,drip (remix),2016-12-30,2016,12
lil peep,73,42,0,0.0,0.0,drip (remix),2016-12-30,2016,12
agoff,90,56,0,0.0,0.0,drip (remix),2016-12-30,2016,12
lil peep,178,112,0,0.0,0.0,​drive by,2016-09-25,2016,9
xavier wulf,192,115,0,0.0,0.0,​drive by,2016-09-25,2016,9
lil peep,3,2,0,0.0,0.0,drugs on me (glorified)*,0,0,0
lil peep,25,12,0,0.0,0.0,drugs on me (glorified)*,0,0,0
cold hart,52,26,0,0.0,0.0,dying,2016-06-01,2016,6
lil peep,105,49,1,0.009523809523809525,0.02040816326530612,dying,2016-06-01,2016,6
cold hart,204,98,1,0.004901960784313725,0.01020408163265306,dying,2016-06-01,2016,6
producer tag,2,2,0,0.0,0.0,dying out west,2017-02-06,2017,2
lil peep,176,110,0,0.0,0.0,dying out west,2017-02-06,2017,2
lil tracy,64,34,0,0.0,0.0,dying out west,2017-02-06,2017,2
lil peep,301,163,0,0.0,0.0,dyspnea,2015-12-15,2015,12
chano migs,442,251,2,0.004524886877828055,0.00796812749003984,dyspnea,2015-12-15,2015,12
little pain,288,157,1,0.003472222222222222,0.006369426751592357,emo nite,2016-03-04,2016,3
lil peep,144,88,0,0.0,0.0,emo nite,2016-03-04,2016,3
lil peep,29,20,0,0.0,0.0,end my life*,2019-03-21,2019,3
boy froot,1,1,0,0.0,0.0,end my life*,2019-03-21,2019,3
boy froot,3,2,0,0.0,0.0,everybody hates me*,0,0,0
lil peep,29,16,0,0.0,0.0,everybody hates me*,0,0,0
slug christ,233,158,0,0.0,0.0,every weekend,2016-03-26,2016,3
lil peep,181,116,0,0.0,0.0,every weekend,2016-03-26,2016,3
slug christ,88,45,0,0.0,0.0,exit life,2020-05-07,2020,5
seven otherside,366,194,0,0.0,0.0,exit life,2020-05-07,2020,5
seven otherside,3,2,0,0.0,0.0,fall asleep*,0,0,0
lil peep,81,31,0,0.0,0.0,fall asleep*,0,0,0
lil peep,96,46,0,0.0,0.0,doubt me,2016-10-24,2016,10
lil peep,125,70,1,0.008,0.014285714285714285,doubt me,2016-10-24,2016,10
eddy baker,83,52,2,0.024096385542168676,0.038461538461538464,doubt me,2016-10-24,2016,10
lil peep,262,127,0,0.0,0.0,​driveway,2016-05-25,2016,5
lil peep,213,100,1,0.004694835680751174,0.01,​drugz,2015-12-19,2015,12
omenxiii,395,185,0,0.0,0.0,family,2015-09-08,2015,9
lil peep,99,53,0,0.0,0.0,family,2015-09-08,2015,9
betteroffdead,8,7,1,0.125,0.14285714285714285,fangirl,2019-11-15,2019,11
lil tracy,8,7,1,0.125,0.14285714285714285,fangirl,2019-11-15,2019,11
lil peep,286,157,0,0.0,0.0,fangirl,2019-11-15,2019,11
gab3,110,53,0,0.0,0.0,fangirl,2019-11-15,2019,11
betteroffdead,8,7,1,0.125,0.14285714285714285,fangirl (demo),0,0,0
lil tracy,8,7,1,0.125,0.14285714285714285,fangirl (demo),0,0,0
lil peep,174,102,0,0.0,0.0,fangirl (demo),0,0,0
lil peep,36,19,2,0.05555555555555555,0.10526315789473684,fangirl (demo),0,0,0
pollari,169,99,1,0.005917159763313609,0.010101010101010102,fantasy,2016-12-19,2016,12
lil peep,235,99,6,0.02553191489361702,0.06060606060606061,fantasy,2016-12-19,2016,12
ilovemakonnen,324,191,0,0.0,0.0,favorite drug,0,0,0
lil peep,59,31,0,0.0,0.0,favorite drug,0,0,0
lil peep,375,176,0,0.0,0.0,​feelz,2015-05-16,2015,5
lil peep,227,109,0,0.0,0.0,fingers,2018-11-09,2018,11
lil peep,3,2,0,0.0,0.0,fingers (demo),2020-01-01,2020,1
lil peep,121,60,0,0.0,0.0,flannel,2015-12-02,2015,12
lil peep,256,152,0,0.0,0.0,flexin,2016-04-15,2016,4
kirblagoop,255,141,0,0.0,0.0,freebee'z,2017-02-18,2017,2
lil peep,141,94,0,0.0,0.0,freebee'z,2017-02-18,2017,2
lil peep,156,75,0,0.0,0.0,fucc out my face,2015-11-01,2015,11
boy froot,84,42,0,0.0,0.0,fucc out my face,2015-11-01,2015,11
lil peep,130,91,0,0.0,0.0,fuck batmane,2017-12-18,2017,12
death plus,40,26,0,0.0,0.0,fuck batmane,2017-12-18,2017,12
lil peep,316,150,2,0.006329113924050633,0.013333333333333334,​fucked up,2016-09-25,2016,9
lil peep,158,76,0,0.0,0.0,​falling 4 me,2016-06-10,2016,6
yunggoth,85,50,0,0.0,0.0,fishscale,2015-10-17,2015,10
lil peep,96,42,0,0.0,0.0,fishscale,2015-10-17,2015,10
lil peep,218,113,1,0.0045871559633027525,0.008849557522123894,five degrees,2015-09-18,2015,9
lil peep,187,90,0,0.0,0.0,fucked up pt. 2,0,0,0
lil peep & lil tracy,2,2,0,0.0,0.0,fuck fame,2016-10-11,2016,10
lil peep,269,161,0,0.0,0.0,fuck fame,2016-10-11,2016,10
lil tracy,106,56,1,0.009433962264150943,0.017857142857142856,fuck fame,2016-10-11,2016,10
ruben slikk,237,141,8,0.03375527426160337,0.05673758865248227,fuck fame,2018-06-08,2018,6
lil peep,186,108,0,0.0,0.0,fuck fame,2018-06-08,2018,6
ruben slikk,74,32,3,0.04054054054054054,0.09375,fuck fame,2018-06-08,2018,6
lil peep,263,141,3,0.011406844106463879,0.02127659574468085,garden,2015-08-25,2015,8
,258,146,1,0.003875968992248062,0.00684931506849315,garden,2015-08-25,2015,8
death,258,146,1,0.003875968992248062,0.00684931506849315,garden,2015-08-25,2015,8
marty baller,262,133,4,0.015267175572519083,0.03007518796992481,get fucked up,2017-11-16,2017,11
lil peep,214,117,0,0.0,0.0,get fucked up,2017-11-16,2017,11
marty baller,244,121,4,0.01639344262295082,0.03305785123966942,get fucked up (demo),2017-11-15,2017,11
lil peep,204,113,0,0.0,0.0,get fucked up (demo),2017-11-15,2017,11
lil peep,87,42,0,0.0,0.0,get you high*,2017-04-08,2017,4
gab3,14,9,0,0.0,0.0,get you high*,2017-04-08,2017,4
lil peep,8,3,0,0.0,0.0,get you high*,2017-04-08,2017,4
lil peep,272,129,0,0.0,0.0,​ghost boy,2015-09-18,2015,9
yung tide,192,124,3,0.015625,0.024193548387096774,girls (acoustic),2018-03-10,2018,3
"sample from ""it's a wonderful life""",152,90,0,0.0,0.0,give u the moon,2015-05-12,2015,5
lil peep,194,96,0,0.0,0.0,give u the moon,2015-05-12,2015,5
hitomi,20,16,0,0.0,0.0,gods,2016-08-30,2016,8
lil peep,206,112,0,0.0,0.0,gods,2016-08-30,2016,8
lil tracy,206,112,0,0.0,0.0,gods,2016-08-30,2016,8
lil peep,181,94,1,0.0055248618784530384,0.010638297872340425,going through my cellphone,2017-05-18,2017,5
mackned,130,73,1,0.007692307692307693,0.0136986301369863,going through my cellphone,2017-05-18,2017,5
sneakguapo,86,49,1,0.011627906976744186,0.02040816326530612,going through my cellphone,2017-05-18,2017,5
mackned,18,10,0,0.0,0.0,goo$e on the loo$e,0,0,0
lil peep,200,82,0,0.0,0.0,goth love,0,0,0
horse head,1,1,0,0.0,0.0,getting money still sad too,2017-02-09,2017,2
horse head,113,53,0,0.0,0.0,getting money still sad too,2017-02-09,2017,2
lil peep,169,75,0,0.0,0.0,getting money still sad too,2017-02-09,2017,2
lil peep,265,133,0,0.0,0.0,​ghost girl,2016-05-01,2016,5
lil peep,192,124,3,0.015625,0.024193548387096774,​girls,2016-09-25,2016,9
horse head,124,48,0,0.0,0.0,​girls,2016-09-25,2016,9
lil peep,2,2,0,0.0,0.0,​girls,2016-09-25,2016,9
lil peep,135,86,0,0.0,0.0,giving girls cocaine,2016-11-16,2016,11
lil tracy,69,45,0,0.0,0.0,giving girls cocaine,2016-11-16,2016,11
meeting by chance,246,102,2,0.008130081300813009,0.0196078431372549,glassy,2016-05-31,2016,5
boy froot,101,50,2,0.019801980198019802,0.04,goth queen,2015-10-07,2015,10
lil peep,150,78,8,0.05333333333333334,0.10256410256410256,goth queen,2015-10-07,2015,10
​mysticphonk,152,79,8,0.05263157894736842,0.10126582278481013,goth queen,2017-09-06,2017,9
​mysticphonk,16,10,0,0.0,0.0,goth queen (demo),0,0,0
boy froot & lil peep,15,9,0,0.0,0.0,goth queen (demo),0,0,0
lil peep,217,145,0,0.0,0.0,​gucci mane,2016-09-25,2016,9
lil peep,411,230,0,0.0,0.0,gym class,2016-04-01,2016,4
lil peep,176,72,0,0.0,0.0,hair dye (dead),2016-09-18,2016,9
lil skil,117,67,0,0.0,0.0,halloween,2015-10-28,2015,10
lil peep,120,65,0,0.0,0.0,halloween,2015-10-28,2015,10
lil peep,362,156,0,0.0,0.0,hate me,2018-11-09,2018,11
lil peep,46,20,0,0.0,0.0,hate my life,2017-09-21,2017,9
lil peep,187,97,0,0.0,0.0,​​​​haunt u,2015-12-02,2015,12
angel strachy,187,97,0,0.0,0.0,haunt u,2015-12-02,2015,12
lil peep,115,60,0,0.0,0.0,heaven sent,2017-10-25,2017,10
air,149,95,3,0.020134228187919462,0.031578947368421054,heaven sent,2017-10-25,2017,10
hellboy animated,33,12,0,0.0,0.0,​hellboy,2016-09-25,2016,9
lil peep,286,131,0,0.0,0.0,​hellboy,2016-09-25,2016,9
lil peep,131,58,0,0.0,0.0,hey wtf!,2019-09-01,2019,9
school shooter,93,69,0,0.0,0.0,hollywood dreaming,0,0,0
lil peep,94,70,0,0.0,0.0,hollywood dreaming,2017-02-09,2017,2
gab3,81,43,0,0.0,0.0,hollywood dreaming,2017-02-09,2017,2
mineral,4,3,0,0.0,0.0,hollywood dreaming,2017-02-09,2017,2
lil peep,174,70,0,0.0,0.0,honestly,2016-12-14,2016,12
lil peep,312,159,0,0.0,0.0,high school,2015-09-05,2015,9
lil peep,6,6,0,0.0,0.0,homecoming,2016-04-01,2016,4
lil peep,185,121,0,0.0,0.0,homecoming,2016-04-01,2016,4
killstation,217,149,0,0.0,0.0,homecoming,2016-04-01,2016,4
jgrxxn,36,19,0,0.0,0.0,homecoming,2016-04-01,2016,4
ghostemane,116,46,2,0.017241379310344827,0.043478260869565216,homecoming,2016-04-01,2016,4
kold-blooded,75,45,0,0.0,0.0,homecoming,2016-04-01,2016,4
omenxiii,51,30,0,0.0,0.0,homecoming,2016-04-01,2016,4
brennan savage,64,32,0,0.0,0.0,homecoming,2016-04-01,2016,4
lil peep,264,149,0,0.0,0.0,hot topic,2015-11-01,2015,11
boy froot,187,115,0,0.0,0.0,hot topic,2015-11-01,2015,11
ilovemakonnen,313,109,0,0.0,0.0,hypnotized,0,0,0
lil peep,262,97,0,0.0,0.0,hypnotized,0,0,0
lil peep,163,103,2,0.012269938650306749,0.019417475728155338,i can't feel my face,2017-11-16,2017,11
kirblagoop,153,82,0,0.0,0.0,i can't feel my face,2017-11-16,2017,11
mackned,159,94,2,0.012578616352201259,0.02127659574468085,i can't feel my face,2017-11-16,2017,11
lil peep,160,87,2,0.0125,0.022988505747126436,i could,2015-11-01,2015,11
boy froot,77,39,1,0.012987012987012988,0.02564102564102564,i could,2015-11-01,2015,11
lil peep & lil tracy,23,12,0,0.0,0.0,"​i crash, u crash",2016-12-17,2016,12
lil peep,150,65,0,0.0,0.0,"​i crash, u crash",2016-12-17,2016,12
lil tracy,79,44,0,0.0,0.0,"​i crash, u crash",2016-12-17,2016,12
vic fuentes,25,11,0,0.0,0.0,"​i crash, u crash",2016-12-17,2016,12
vénia,229,109,0,0.0,0.0,"i crash, u crash",2019-06-06,2019,6
lil peep,336,172,0,0.0,0.0,idgaf,2018-11-09,2018,11
lil peep & ilovemakonnen,1,1,0,0.0,0.0,idgaf,0,0,0
ilovemakonnen,183,107,0,0.0,0.0,idgaf,0,0,0
lil peep,167,89,0,0.0,0.0,idgaf,0,0,0
ilovemakonnen,3,2,0,0.0,0.0,idgaf (demo),2020-01-01,2020,1
lil peep,24,15,0,0.0,0.0,idgaf (demo),2020-01-01,2020,1
lil peep,273,110,0,0.0,0.0,i don't want to fall asleep,0,0,0
lil peep,3,2,0,0.0,0.0,i'm gone,2020-04-03,2020,4
lil peep,2,2,0,0.0,0.0,i'm gone,2020-04-03,2020,4
juice wrld,167,86,0,0.0,0.0,i’m here,2020-06-18,2020,6
xxxtentacion,105,57,0,0.0,0.0,i’m here,2020-06-18,2020,6
lil peep,80,39,0,0.0,0.0,i’m here,2020-06-18,2020,6
lil peep,222,100,0,0.0,0.0,i miss you (blink 182 cover),2017-04-24,2017,4
thouxanbanfauni,499,229,0,0.0,0.0,in dis bih (bih),2017-04-01,2017,4
lil peep,123,55,0,0.0,0.0,in dis bih (bih),2017-04-01,2017,4
lil tracy,93,55,0,0.0,0.0,in dis bih (bih),2017-04-01,2017,4
fleance,102,40,0,0.0,0.0,in dis empty club,2015-11-01,2015,11
boy froot,140,69,0,0.0,0.0,in dis empty club,2015-11-01,2015,11
lil peep,70,43,0,0.0,0.0,in dis empty club,2015-11-01,2015,11
lil peep,277,99,0,0.0,0.0,​​interlude,2016-09-25,2016,9
lil peep,16,7,0,0.0,0.0,in the car*,0,0,0
lil peep,12,6,0,0.0,0.0,in the car*,0,0,0
lil peep,16,7,0,0.0,0.0,in the car (demo),2020-01-01,2020,1
lil peep,12,6,0,0.0,0.0,in the car (demo),2020-01-01,2020,1
lil pain,295,174,0,0.0,0.0,ignorant,2016-03-15,2016,3
lil peep,25,11,0,0.0,0.0,in the car* (original),0,0,0
lil peep,410,208,0,0.0,0.0,i sell cocaine,0,0,0
ilovemakonnen,389,219,3,0.007712082262210797,0.0136986301369863,i sell cocaine,0,0,0
ilovemakonnen with lil peep,96,53,0,0.0,0.0,i sell cocaine,0,0,0
lil peep,135,47,0,0.0,0.0,​its me,2015-09-18,2015,9
lacey sturm,28,12,0,0.0,0.0,​its me,2015-09-18,2015,9
lil peep,83,37,0,0.0,0.0,it’s you,2020-02-27,2020,2
air,1,1,0,0.0,0.0,it’s you,2020-02-27,2020,2
kidz bop kids,451,237,0,0.0,0.0,i’ve been waiting,2019-05-31,2019,5
kidz bop kids,3,2,0,0.0,0.0,i was there*,0,0,0
ilovemakonnen,15,10,0,0.0,0.0,i was there*,0,0,0
lil peep,17,6,0,0.0,0.0,i was there*,0,0,0
lil peep,509,268,3,0.005893909626719057,0.011194029850746268,kill your$elf freestyle,0,0,0
lil peep,18,10,0,0.0,0.0,kingdom cypher,2012-01-01,2012,1
horse head,176,76,0,0.0,0.0,kiss me,2016-10-12,2016,10
lil peep,69,27,0,0.0,0.0,kiss me,2016-10-12,2016,10
lil peep,217,100,1,0.004608294930875576,0.01,kiss me,0,0,0
ilovemakonnen,113,48,1,0.008849557522123894,0.020833333333333332,kiss me,0,0,0
ilovemakonnen,18,10,0,0.0,0.0,klebold (remix),0,0,0
ilovemakonnen,3,2,0,0.0,0.0,know you see me*,0,0,0
lil peep,32,18,0,0.0,0.0,know you see me*,0,0,0
lil peep,32,18,0,0.0,0.0,know you see me (demo)*,0,0,0
horse head,162,58,0,0.0,0.0,last fall,2017-01-28,2017,1
lil peep,112,60,0,0.0,0.0,last fall,2017-01-28,2017,1
lil tracy,62,36,1,0.016129032258064516,0.027777777777777776,last fall,2017-01-28,2017,1
gothboiclique,1,1,0,0.0,0.0,last fall,2017-01-28,2017,1
lil peep,198,113,3,0.015151515151515152,0.02654867256637168,i've been waiting,2019-01-31,2019,1
ilovemakonnen,294,132,0,0.0,0.0,i've been waiting,2019-01-31,2019,1
patrick stump,111,51,0,0.0,0.0,i've been waiting,2019-01-31,2019,1
lil peep,595,286,3,0.005042016806722689,0.01048951048951049,i’ve been waiting (original version),2019-02-11,2019,2
ilovemakonnen,542,241,0,0.0,0.0,i’ve been waiting (original version),2019-02-11,2019,2
,176,69,0,0.0,0.0,i’ve been waiting (original version),2019-02-11,2019,2
lil peep,603,335,8,0.013266998341625208,0.023880597014925373,keep my coo,2014-11-18,2014,11
lil peep,432,243,0,0.0,0.0,kiss,2016-11-03,2016,11
lil peep,196,121,2,0.01020408163265306,0.01652892561983471,kisses in the wind,2016-12-28,2016,12
lil tracy,148,87,3,0.02027027027027027,0.034482758620689655,kisses in the wind,2016-12-28,2016,12
andy kaufman - kick in the pants,40,13,0,0.0,0.0,​latitude,0,0,0
lil peep,225,127,0,0.0,0.0,​latitude,0,0,0
lil peep,336,176,7,0.020833333333333332,0.03977272727272727,la to london,2019-11-15,2019,11
betteroffdead,19,12,1,0.05263157894736842,0.08333333333333333,la to london,2019-11-15,2019,11
lil tracy,19,12,1,0.05263157894736842,0.08333333333333333,la to london,2019-11-15,2019,11
gab3,157,87,0,0.0,0.0,la to london,2019-11-15,2019,11
lil peep,327,185,0,0.0,0.0,leanin',2018-06-28,2018,6
lil peep,227,129,0,0.0,0.0,leanin' (demo),2017-06-06,2017,6
lil peep,298,149,0,0.0,0.0,let me bleed,2016-01-15,2016,1
lil peep,484,228,2,0.004132231404958678,0.008771929824561403,​lets get it,2016-03-12,2016,3
itsoktocry,410,176,0,0.0,0.0,​lets get it,2016-03-12,2016,3
bexey,433,248,0,0.0,0.0,letter to peep,2017-11-22,2017,11
charli xcx,268,104,0,0.0,0.0,let u down,0,0,0
lil peep,98,48,0,0.0,0.0,let u down,0,0,0
lil peep,429,252,0,0.0,0.0,liar,2019-11-15,2019,11
lil peep,301,161,0,0.0,0.0,lick,2017-06-06,2017,6
yunggoth,189,99,0,0.0,0.0,lick,2017-06-06,2017,6
lil peep,137,57,0,0.0,0.0,lie to me,2016-05-31,2016,5
lil peep,305,153,0,0.0,0.0,​life,2015-05-16,2015,5
lil peep,276,144,0,0.0,0.0,light show,2016-05-31,2016,5
noah,5,3,0,0.0,0.0,light show,2016-05-31,2016,5
noah,3,2,0,0.0,0.0,lil angel,0,0,0
lil peep,52,32,0,0.0,0.0,lil angel,0,0,0
lil peep,288,152,0,0.0,0.0,​lil jeep,2016-06-10,2016,6
vénia,344,182,0,0.0,0.0,lil kennedy,2019-07-24,2019,7
lil peep,344,182,0,0.0,0.0,lil kennedy,2015-12-11,2015,12
lil peep,18,10,0,0.0,0.0,lil peep,0,0,0
meeting by chance,182,120,0,0.0,0.0,let it flow,2016-05-31,2016,5
lil peep,341,173,0,0.0,0.0,life is beautiful,2018-11-07,2018,11
lil peep,195,189,0,0.0,0.0,lil peep & bexey - watch (traduction française),2015-11-14,2015,11
bexey,109,105,0,0.0,0.0,lil peep & bexey - watch (traduction française),2015-11-14,2015,11
bexey,18,14,0,0.0,0.0,lil peep discography,0,0,0
lil peep,1359,1254,7,0.0051508462104488595,0.005582137161084529,lil peep discography,0,0,0
lil peep,147,87,4,0.027210884353741496,0.04597701149425287,lil peep no jumper interview,2018-01-19,2018,1
no jumper,790,471,16,0.020253164556962026,0.03397027600849257,lil peep no jumper interview,2018-01-19,2018,1
06,44,24,0,0.0,0.0,lil peep no jumper interview,2018-01-19,2018,1
26,35,18,0,0.0,0.0,lil peep no jumper interview,2018-01-19,2018,1
50,16,12,0,0.0,0.0,lil peep no jumper interview,2018-01-19,2018,1
genius traducciones al español,201,176,0,0.0,0.0,lil peep - omfg (traducción al español),2016-09-25,2016,9
genius traducciones al español,29,21,0,0.0,0.0,lil peep the full collection,2020-05-01,2020,5
lil peep,235,214,2,0.00851063829787234,0.009345794392523364,lil peep the full collection,2020-05-01,2020,5
lil peep,76,39,0,0.0,0.0,lil peep tribute,0,0,0
kina,76,39,0,0.0,0.0,lil peep tribute,0,0,0
lil peep,242,185,0,0.0,0.0,​lil poop freestyle,2016-03-08,2016,3
lil peep,76,40,0,0.0,0.0,lil yung,2015-11-27,2015,11
yungjzaisdead,62,31,0,0.0,0.0,lil yung,2015-11-27,2015,11
lil peep,75,40,0,0.0,0.0,lil yung,2016-02-09,2016,2
yungjzaisdead,61,32,0,0.0,0.0,lil yung,2016-02-09,2016,2
mac macguff,124,65,0,0.0,0.0,little hell,2016-01-30,2016,1
juno,124,65,0,0.0,0.0,little hell,2016-01-30,2016,1
lil peep,78,38,0,0.0,0.0,little hell,2016-01-30,2016,1
lil peep,1,1,0,0.0,0.0,little hell,2016-01-30,2016,1
lil peep,305,175,0,0.0,0.0,live forever,2015-12-02,2015,12
lil peep,38,36,0,0.0,0.0,live forever remix,2020-04-04,2020,4
tinchox420,318,294,3,0.009433962264150943,0.01020408163265306,live forever remix,2020-04-04,2020,4
noah,46,8,0,0.0,0.0,lose my mind,2016-05-31,2016,5
lil peep,149,64,0,0.0,0.0,lose my mind,2016-05-31,2016,5
ricky hil,194,98,0,0.0,0.0,lost in the mail,2019-08-03,2019,8
lil peep,143,70,0,0.0,0.0,lost in the mail,2019-08-03,2019,8
lil peep,322,159,0,0.0,0.0,​love letter,2016-11-08,2016,11
kirblagoop,114,62,0,0.0,0.0,man down,2017-03-06,2017,3
lil peep,96,55,0,0.0,0.0,man down,2017-03-06,2017,3
lil tracy,124,65,3,0.024193548387096774,0.046153846153846156,man down,2017-03-06,2017,3
lil peep,10,6,0,0.0,0.0,me and u (yesterday pt. 2),2018-12-15,2018,12
lil peep,198,79,0,0.0,0.0,me and u (yesterday pt. 2),2018-12-15,2018,12
cold hart,252,119,0,0.0,0.0,me and u (yesterday pt. 2),2018-12-15,2018,12
lil peep,8,6,0,0.0,0.0,me and u (yesterday pt. 2) - hungarian translation,2018-12-15,2018,12
lil peep,142,132,0,0.0,0.0,me and u (yesterday pt. 2) - hungarian translation,2018-12-15,2018,12
cold hart,197,185,1,0.005076142131979695,0.005405405405405406,me and u (yesterday pt. 2) - hungarian translation,2018-12-15,2018,12
lil peep,84,46,0,0.0,0.0,missed calls,2016-10-12,2016,10
mackned,145,74,0,0.0,0.0,missed calls,2016-10-12,2016,10
lil peep,102,47,0,0.0,0.0,"mirror, mirror",2015-12-02,2015,12
gg neeks,314,171,0,0.0,0.0,mo murda,2015-12-24,2015,12
lil peep,251,135,0,0.0,0.0,mo murda,2015-12-24,2015,12
lil peep,220,132,0,0.0,0.0,m.o.s. [battery full],2015-12-19,2015,12
lil peep,120,75,0,0.0,0.0,"​move on, be strong",2016-09-05,2016,9
lil tracy,6,5,1,0.16666666666666666,0.2,moving on,2017-08-12,2017,8
lil peep,395,181,0,0.0,0.0,moving on,2017-08-12,2017,8
lil peep,205,121,0,0.0,0.0,mud on my gucci,2017-05-29,2017,5
ogb,157,95,0,0.0,0.0,mud on my gucci,2017-05-29,2017,5
lil peep,218,121,1,0.0045871559633027525,0.008264462809917356,mud on my gucci,2017-05-29,2017,5
lil peep,3,2,0,0.0,0.0,my bad,0,0,0
fat nick,233,104,0,0.0,0.0,my bad,0,0,0
lil peep,61,24,2,0.03278688524590164,0.08333333333333333,my bad,0,0,0
lil peep,104,53,1,0.009615384615384616,0.018867924528301886,my turn,0,0,0
lil peep,104,53,1,0.009615384615384616,0.018867924528301886,my turn (demo),2019-08-05,2019,8
omenxiii,319,139,0,0.0,0.0,never alone,2017-06-18,2017,6
lil peep,148,75,0,0.0,0.0,never alone,2017-06-18,2017,6
lil peep,212,114,6,0.02830188679245283,0.05263157894736842,"never eat, never sleep",2017-02-06,2017,2
lil tracy,146,74,1,0.00684931506849315,0.013513513513513514,"never eat, never sleep",2017-02-06,2017,2
lil peep,208,106,0,0.0,0.0,neverland,2017-11-16,2017,11
ghostemane,124,62,0,0.0,0.0,niagara (waterfall),2016-01-27,2016,1
lil peep,156,74,0,0.0,0.0,niagara (waterfall),2016-01-27,2016,1
bexey,121,61,1,0.008264462809917356,0.01639344262295082,nightslayer,2017-08-26,2017,8
lil peep,50,35,0,0.0,0.0,nightslayer,2017-08-26,2017,8
redbud,345,149,0,0.0,0.0,night with you,2019-05-21,2019,5
lil peep,351,193,0,0.0,0.0,​nineteen,2016-04-15,2016,4
yung tide,351,193,0,0.0,0.0,nineteen (acoustic),2018-03-10,2018,3
smokepurpp,286,156,2,0.006993006993006993,0.01282051282051282,nobody,2017-11-16,2017,11
lil peep,133,67,1,0.007518796992481203,0.014925373134328358,nobody,2017-11-16,2017,11
lil peep,130,91,0,0.0,0.0,no love,2016-09-26,2016,9
mikey cortez,121,80,1,0.008264462809917356,0.0125,no love,2016-09-26,2016,9
lil peep,402,196,1,0.0024875621890547263,0.00510204081632653,no respect freestyle,2017-06-02,2017,6
teddy,404,198,7,0.017326732673267328,0.03535353535353535,nightmares pt. 2,2019-04-26,2019,4
lil peep,84,41,2,0.023809523809523808,0.04878048780487805,nightmares pt. 2,2019-04-26,2019,4
